3.000000000000000000e+00,2.400000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,1.933333333333333570e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,1.933333333333333570e+00
8.000000000000000444e-01,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,1.933333333333333570e+00
8.000000000000000444e-01,0.000000000000000000e+00,2.000000000000000111e-01,1.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,1.933333333333333570e+00
5.999999999999999778e-01,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,1.933333333333333570e+00
5.999999999999999778e-01,0.000000000000000000e+00,4.000000000000000222e-01,1.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,2.386666666666666714e+00
3.999999999999999112e-01,0.000000000000000000e+00,6.000000000000000888e-01,0.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,1.933333333333333570e+00
3.999999999999999112e-01,0.000000000000000000e+00,6.000000000000000888e-01,1.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,2.386666666666666714e+00
1.999999999999999556e-01,0.000000000000000000e+00,8.000000000000000444e-01,0.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,1.933333333333333570e+00
1.999999999999999556e-01,0.000000000000000000e+00,8.000000000000000444e-01,1.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,1.933333333333333570e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,1.933333333333333570e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,2.386666666666666714e+00
5.999999999999999778e-01,2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00,5.058255754227495432e-02,-3.469040535689331683e-01,-1.529986201032762227e-01,0.000000000000000000e+00,1.933333333333333570e+00
